condition,RT
neutral,0.6299224074278094
congruent,0.3168741115492774
neutral,0.9377230800313437
incongruent,0.27312403505212307
incongruent,0.7156535621067646
neutral,0.42885696340566426
incongruent,0.5392650264854548
incongruent,1.1198922506546396
incongruent,0.7000933554225646
congruent,0.8441926598305631
congruent,0.596358132953273
congruent,0.921208072520256
neutral,0.46314212798818166
neutral,0.7705845399858766
incongruent,0.6000594580363101
neutral,0.7063351614612573
neutral,0.7201970053863668
neutral,0.8421796119798863
incongruent,0.7386135802458793
neutral,0.8011626782094381
incongruent,0.8170251718816497
incongruent,1.2751039268570243
neutral,0.4708584780260426
incongruent,0.8373147603485669
neutral,0.8434730756858685
congruent,0.6073017725812341
incongruent,0.6847554977348475
congruent,0.7152787014223965
incongruent,0.5371352712965143
incongruent,0.6771320610317817
congruent,0.6729302313946477
congruent,0.4891844369765703
incongruent,0.6700599204843212
neutral,0.771636699621205
incongruent,0.6139207599312801
neutral,0.7253790794777154
neutral,0.6679151915214425
neutral,0.7827880306618684
incongruent,1.107423610487935
congruent,0.6371089550952115
incongruent,0.4872232405000206
neutral,0.7140801599448596
incongruent,0.4063663741891993
congruent,0.6233046662088315
neutral,0.7872431395110285
incongruent,0.7434298757104087
neutral,0.903000014500563
incongruent,0.6243498065738569
neutral,0.3130314597322915
neutral,1.1446576904012362
neutral,0.3964216181756573
incongruent,0.9255689872882233
neutral,0.920855446186809
neutral,0.8527784687932893
incongruent,0.6759365160424801
neutral,0.20418091191953283
congruent,0.8425204305605416
congruent,0.725970573129695
incongruent,0.840477467487344
neutral,0.654562497695825
incongruent,0.7609332707874026
neutral,0.6967768150439931
incongruent,0.710103232626621
neutral,0.9524202162410937
incongruent,0.6788639296741604
incongruent,0.570599676553736
congruent,0.7918548885034505
congruent,0.87040875921972
congruent,0.8321224370151241
incongruent,0.6670520716317354
incongruent,0.7488027907646478
incongruent,0.6136967935027273
incongruent,1.1367071167126546
congruent,0.7429357663480789
congruent,0.8395274360896456
congruent,0.3529290689215968
congruent,0.5571763094414781
neutral,0.3656370207455865
incongruent,0.9141023412422091
incongruent,1.2116981521646055
congruent,1.128497835315506
congruent,0.7214387443064348
incongruent,0.9173122130356128
congruent,0.6974998605156584
incongruent,0.6742671600154476
incongruent,0.931265770534754
neutral,0.9416252848593103
congruent,0.7178213488562523
congruent,0.7200826948254854
neutral,0.9460027718620263
neutral,0.7439798699032502
neutral,1.0818146173127627
incongruent,0.9386878327363604
incongruent,0.7845695216302295
incongruent,0.4506150495911726
incongruent,1.0559636972546256
neutral,0.769150727133764
congruent,0.8415028103425896
incongruent,0.8608702867057103
congruent,0.8849809940399702
congruent,0.8168181834305149
neutral,0.33348700137785875
neutral,0.4461126451566305
congruent,0.42709302816403727
incongruent,1.075089444274613
congruent,0.531047999505359
congruent,0.6813569786215463
neutral,0.8208067727259116
neutral,0.6818178664733412
neutral,0.3357670754918894
incongruent,1.30225531149797
neutral,0.26539897062003914
incongruent,0.6170523110047127
neutral,0.5530861967109804
neutral,0.7819288094757285
incongruent,0.9414789070438924
neutral,0.8029279252817328
incongruent,0.9757753755685667
incongruent,0.8142047691689833
congruent,0.5737028897402283
congruent,1.0989324046939957
incongruent,0.7289283348717088
congruent,0.5620228454531097
congruent,0.6319519526443009
incongruent,0.7460219536127002
congruent,0.6731502263132929
congruent,0.3333984342221123
neutral,0.732577687363527
congruent,0.827836582178759
congruent,0.7653312055081792
congruent,0.578426586696029
neutral,0.6168785541910771
neutral,0.8163963673785493
incongruent,0.8865250737873969
incongruent,0.9872636588099339
incongruent,0.8124765641883653
incongruent,0.7935076393144964
incongruent,0.7197563196140486
incongruent,0.5928505922581806
congruent,0.5609464772309025
incongruent,0.7057781605945381
incongruent,0.9750424386953745
neutral,0.7185440255452186
incongruent,0.743860513293846
incongruent,0.5279385323040953
neutral,1.0887742837248626
incongruent,0.6944321478566533
neutral,0.7683178633578562
congruent,0.7259624003188395
congruent,1.0321362436605648
congruent,0.7848688167398112
incongruent,0.8350022505504522
incongruent,1.1824487307362033
neutral,0.5627016430578324
neutral,0.7919862465467356
neutral,1.0334155626427597
incongruent,0.8414696615747593
neutral,0.6447162835599488
congruent,0.4221191665338718
neutral,0.29839970123651544
congruent,0.3527197954416444
neutral,0.6701253813996835
neutral,0.6303402013617728
neutral,0.7976573015628443
congruent,0.4337728821624436
neutral,0.8939437645839097
neutral,0.6569043853758377
neutral,0.5033058749071379
congruent,0.9527041061187672
incongruent,0.4991626659976525
congruent,0.7429612290298165
incongruent,0.6012343721906636
neutral,0.3164546944166437
congruent,0.4203814019096012
incongruent,1.3471020345017033
congruent,0.8327046936027458
neutral,0.7174156688603067
congruent,0.7217394595776245
congruent,0.896077121917749
neutral,0.7642491062324873
neutral,0.7462438433213638
congruent,0.4705334738253858
incongruent,0.8548180979912663
incongruent,0.7036904796076996
congruent,0.539858712694449
neutral,0.3304750149558442
neutral,0.6365473058113206
incongruent,0.6958662347373908
incongruent,0.724813294919578
congruent,0.9072099726305928
congruent,0.44413339071423896
congruent,0.922937062089598
neutral,0.6683248465316753
incongruent,0.7051080124041929
neutral,0.750753556339554
incongruent,0.534342552767336
neutral,0.4891081000427271
incongruent,0.633254312892479
neutral,0.5881108708382956
congruent,1.386339820253378
incongruent,1.1904292273138468
incongruent,0.8901778688722093
incongruent,0.8623503743057641
congruent,0.5231057319959452
incongruent,0.8392945283177065
incongruent,0.43628197242428357
congruent,0.7820351703461641
congruent,0.17702537303966692
incongruent,1.0742842816650555
incongruent,0.7454286943602676
congruent,0.9895544598022388
incongruent,1.142139378820543
congruent,0.5848455790080458
neutral,0.6930174707485273
congruent,0.27559624337898503
congruent,0.9611231038205927
incongruent,0.8684219216981733
neutral,0.966319544967245
incongruent,0.5791146267092667
congruent,1.035578411312095
congruent,0.8989517269706995
incongruent,0.712207281732856
congruent,0.9043700164531572
neutral,0.6166864400989587
congruent,1.084853677795873
neutral,0.6553366317151356
congruent,0.7552545406265013
neutral,0.6439495210422451
congruent,1.0034235507009104
incongruent,0.5283962073727808
congruent,1.0757079411575774
incongruent,0.6634350442835563
incongruent,1.0283976809645872
incongruent,0.6685412004924164
incongruent,0.38709217700277426
incongruent,1.2126043185318405
neutral,0.25305180195711946
congruent,0.6406819654061343
incongruent,0.84652917122129
incongruent,0.9609848196070216
incongruent,0.9822187387560481
neutral,0.6874692406711859
neutral,1.1136122593800069
congruent,0.6026371316282157
neutral,1.3523512067871173
incongruent,0.8657691836749081
congruent,0.8560517863154533
incongruent,0.655952437052796
incongruent,0.70735621148777
neutral,0.4939635612615224
congruent,0.8568867501295527
congruent,0.5318273603588175
congruent,0.7923524048077601
congruent,0.38095030036507704
incongruent,0.7137060403995752
congruent,0.7568905699604273
congruent,0.4554997194636282
incongruent,1.0416737060944392
incongruent,1.0602345994375473
neutral,0.9515877765965464
congruent,0.3981744174508767
congruent,0.8611793322434489
neutral,0.7591626413931525
neutral,0.8664677069466991
neutral,0.5842648538393421
incongruent,0.6429425744073005
congruent,0.6094944129759138
neutral,0.9023228276021474
congruent,0.5450967028375125
incongruent,0.777615949898696
congruent,0.620472202134281
incongruent,0.45461711334929455
congruent,0.7629219509958268
neutral,1.085853278710632
congruent,0.6053325737301314
neutral,0.5108104057657643
incongruent,1.1567924827598846
congruent,0.48203499374067016
congruent,0.7998723703627121
neutral,0.641230972481568
incongruent,0.7566349561903233
congruent,0.5902751006508579
neutral,0.631796896305386
incongruent,0.9832735004009985
neutral,0.8209421317224075
congruent,0.5858637206172422
congruent,0.3567943050349877
incongruent,0.5943154811789948
neutral,0.9640182876133943
congruent,0.670022601366779
incongruent,0.4699659847780475
neutral,0.7270649119921132
neutral,0.3289149742346883
incongruent,0.6628159607683354
congruent,0.6899898533626392
incongruent,0.7595440237297112
neutral,0.7103387664749715
congruent,0.3363427646957384
congruent,0.41775571119029387
incongruent,1.0444452041511645
congruent,0.3054966762499836
neutral,1.0326445804473197
neutral,0.9700610343444174
congruent,1.1746958427110332
neutral,0.6773145118976608
incongruent,0.8469323030919944
congruent,0.7591057862496687
incongruent,0.7412329135223189
neutral,0.6289418868587924
incongruent,0.864107596068816
neutral,1.1394509765787875
incongruent,0.7155236109682346
congruent,0.9990517936870057
congruent,0.5463520958452853
incongruent,1.3158053295992553
incongruent,0.7503985822673479
incongruent,0.42015752455596805
neutral,0.6230340633439133
neutral,0.6582996855371146
incongruent,0.7772320188400963
neutral,0.7148337453492214
incongruent,0.5789772069039943
congruent,0.5919032880122228
incongruent,0.8231132624194104
neutral,0.6060004138471302
congruent,0.7039096472710843
incongruent,0.5530856653305071
congruent,0.4039948886884541
neutral,0.5334422840469617
neutral,0.46825517486963275
congruent,0.5415094471783564
congruent,0.421765959555765
congruent,0.65206813997071
congruent,0.5809187903147143
neutral,0.5383689053151062
congruent,0.38857997490287444
incongruent,0.9336809595412352
neutral,0.8857505878506795
congruent,0.6765216150174327
neutral,0.5030723601230012
incongruent,0.600959276341158
neutral,0.5679793944000848
incongruent,0.6325429981614519
neutral,0.7901710439308736
incongruent,0.6695961773044931
incongruent,0.8334312626998509
congruent,0.960405703261084
congruent,0.9098395363686199
congruent,0.7935162000103321
neutral,0.6516221420744809
congruent,0.5153742450269433
incongruent,0.5602688615091322
incongruent,0.9585079839646999
neutral,0.4922971635993765
neutral,0.6788916550187207
incongruent,0.5268412538609629
neutral,0.7389325035122948
congruent,0.25657970412648673
incongruent,0.8173251262146334
incongruent,0.732213673432522
neutral,0.7118825694303007
incongruent,0.951294555485626
incongruent,0.6967398744146459
congruent,0.7137020556970198
congruent,0.6470054579148045
incongruent,0.5059105995713984
congruent,0.5310911506389893
incongruent,0.855814062801519
neutral,0.7631124464744191
congruent,0.7227659682245309
neutral,0.7173453668732332
congruent,0.7056578801045559
incongruent,0.8584401771167746
neutral,0.9010026430819582
neutral,0.48964016296311197
incongruent,0.8554573303310194
neutral,0.2505863276297764
congruent,1.0510403513613524
incongruent,0.9641308216425887
incongruent,0.6062453916063558
congruent,0.9985279412829601
congruent,0.5772135997612814
congruent,0.6638649405482892
neutral,0.7577443657417688
congruent,0.9154554597150913
congruent,0.640420468033551
congruent,0.7389825911759788
congruent,0.5884511029702246
congruent,0.9296673938707971
neutral,0.6617632382159013
incongruent,0.5566311741507791
incongruent,0.5182922748635734
incongruent,0.5389517984473058
neutral,0.6148124789670284
incongruent,0.7406549480365301
congruent,1.5632724975311705
incongruent,1.3350442258486828
congruent,0.802353074565733
congruent,0.37469129944510554
incongruent,0.508672246615065
congruent,0.5659916173465717
neutral,0.7480139637533745
congruent,0.8457322775434456
incongruent,0.7909259553005837
neutral,1.0853217855655213
incongruent,0.7733791170657515
congruent,0.21038299615846073
neutral,0.7537257495765879
neutral,0.3485054756406182
incongruent,0.6618837932536571
incongruent,0.5534783410480353
incongruent,0.9262606288847112
neutral,0.466741746546006
neutral,0.8991775834100197
neutral,0.27068098019066456
incongruent,0.31481809866030824
neutral,0.36749465702576084
congruent,0.7130069709453334
neutral,0.8506750533355547
neutral,0.6872117188974418
incongruent,1.0380076937350802
neutral,0.9212995419658352
congruent,0.5914838525760591
congruent,0.45529220366153517
congruent,0.837312289998164
congruent,0.8001252618751369
incongruent,0.7424730024162747
neutral,1.0276463453642242
neutral,0.8151390879092797
congruent,0.7500251474969813
incongruent,0.8491260366942389
congruent,0.5918601329765704
congruent,0.3807761756043596
incongruent,1.0296549747207384
incongruent,0.9318206377826329
neutral,0.8320099033979806
incongruent,0.9791720779576001
incongruent,0.8964072914193245
incongruent,0.4744301295622729
congruent,0.6713718506957291
neutral,0.5618371883142402
congruent,0.9434870767293965
incongruent,0.8774278136189295
neutral,0.8096150409302199
incongruent,0.8629834179366793
incongruent,0.25836948059685544
incongruent,1.1868691310051191
congruent,0.6188592845021101
neutral,0.6767904840756334
neutral,0.5291670282404098
incongruent,0.7790894859218558
incongruent,1.1024346314917952
congruent,0.7089247229351733
incongruent,0.8355825443954865
congruent,0.5109950388245801
congruent,0.6027959440783854
incongruent,0.8041825369887382
congruent,0.9562587643928999
incongruent,0.7373684259931802
congruent,0.4962404419596524
incongruent,0.38935312794521026
neutral,0.7188357260158246
congruent,0.9796039976439421
congruent,0.640909928753917
neutral,0.9201622609156991
incongruent,0.3266774728084854
congruent,0.8065719166905457
incongruent,0.3400325205675333
congruent,0.4991203460355404
incongruent,0.7993985580271877
incongruent,0.961754713736626
neutral,0.7719993185029644
incongruent,0.5010979683680932
neutral,0.7167105038470168
incongruent,0.8721972381577641
incongruent,0.8116653429227012
incongruent,0.9133157033923547
neutral,1.0606919224418976
congruent,0.7731876663280757
incongruent,1.0924719871522734
congruent,0.7368604360645199
congruent,0.3188870249064341
congruent,0.671617526158199
incongruent,0.6015838904544828
incongruent,0.5115387320301773
incongruent,0.44951099607126066
neutral,0.21276173367485282
neutral,0.7284071413340788
incongruent,0.6223949703833094
neutral,0.6771370977788155
neutral,0.8706680960837876
incongruent,0.772176132004228
neutral,0.5267226193160364
incongruent,0.5199094521666485
neutral,0.6601241514391372
neutral,0.9208553875472554
congruent,0.5687745143957696
congruent,0.8026804588591562
neutral,0.09956757960134464
congruent,0.8321873475723247
neutral,0.505493971038504
incongruent,0.7786476565478802
neutral,0.14556169032475105
incongruent,1.45575339716611
neutral,0.4504344875596771
congruent,0.8337725552981778
incongruent,0.6045244448124629
incongruent,1.0988959371344376
congruent,0.6484381827257839
congruent,0.9671231438116464
incongruent,0.6925358333871396
neutral,0.858749590698176
congruent,0.8054869603479633
incongruent,0.8023415114389227
neutral,0.5698462850610706
congruent,0.5648342921752465
neutral,0.7912909008316708
neutral,0.5329971689357212
congruent,0.45092679182962236
neutral,0.3816713078518704
neutral,0.6903305648541878
incongruent,0.7810979414377955
incongruent,0.8174631679980238
neutral,0.3344909007189438
incongruent,0.5157145966856193
incongruent,0.8264197487397535
neutral,0.4556254138036775
incongruent,0.4470220207627447
neutral,0.26423011645699035
neutral,0.9695645545176674
congruent,0.684162502269082
congruent,0.41603409270827696
neutral,0.5994298286079887
congruent,0.6399629863405817
neutral,0.8425739068778058
congruent,0.9063869397863233
neutral,0.639546602684131
neutral,0.5506432325628274
incongruent,0.8670820692424975
neutral,1.1202188179151737
neutral,0.6130390623067392
incongruent,0.9511150079348368
congruent,0.8238784417408598
incongruent,0.7409948586504322
neutral,0.2219609559180518
neutral,0.6878230783778181
congruent,1.0213105954748878
neutral,0.12678928242290152
congruent,0.6049493342203612
neutral,0.47224203363372763
neutral,0.755317360887115
neutral,0.8554884330829715
congruent,0.5248481824940989
neutral,0.7578948540044124
congruent,0.5313874884669035
congruent,0.3910827057831804
incongruent,0.6064417501224665
neutral,0.5387739690035737
congruent,0.7963018220702074
congruent,0.9641597641113202
congruent,0.5109656282659574
incongruent,0.9458540558417134
congruent,0.5780243382243432
congruent,0.8646837193194356
congruent,0.3264897890906084
neutral,0.49051224168271484
neutral,0.24460169339277307
incongruent,0.9007564959693732
neutral,0.893297308825769
incongruent,0.7002527198251146
neutral,0.6175235887968958
neutral,0.5819999957776769
congruent,0.512988452782533
congruent,0.7263711888440634
congruent,0.8770912626251837
congruent,0.7236943177588034
congruent,0.7954013953807004
neutral,0.9531963592313747
neutral,0.9495758461582067
congruent,0.3868925114390576
congruent,0.3259358891733225
congruent,0.9345229235296086
neutral,0.7134165810165147
neutral,0.9962809489494155
neutral,0.4868891370328005
congruent,0.9506262057016317
neutral,0.6975019975778836
congruent,0.6451009065352548
incongruent,0.3336928196307563
neutral,0.4004961821497334
congruent,0.08687500903795486
neutral,0.3205519276007073
neutral,0.5258591787208309
neutral,1.0819588087779417
neutral,0.8964568602222585
congruent,1.004204733387085
neutral,0.8401080996056103
congruent,0.7928410997676787
congruent,1.0679041167484518
incongruent,1.0251715411784363
incongruent,0.6970164323027207
incongruent,0.6351550912043201
incongruent,0.5685923929972733
neutral,0.91022816379743
incongruent,0.6548223488499396
incongruent,0.8930986236078321
incongruent,0.5852849158811951
incongruent,0.6267656055766083
congruent,0.3101801234785119
congruent,0.261731734286658
incongruent,0.937312661559195
neutral,0.7141920133288272
neutral,1.0757245122079548
incongruent,0.4516776558532166
neutral,0.5203548407827873
congruent,0.33487140791355585
congruent,0.2600434843582005
congruent,0.5451368335052089
incongruent,0.6264836626399154
neutral,0.4903798855712227
congruent,0.46205523870771037
congruent,1.0827399194241853
congruent,0.7786118768508451
incongruent,0.7195874762812617
neutral,0.7692293247023061
congruent,0.8482464322396168
neutral,0.8052895914057325
neutral,0.9012847547473735
congruent,0.8040357728282977
neutral,0.6266926888713308
congruent,0.9258036681677206
neutral,0.43088455615620597
congruent,0.5337400218113566
incongruent,0.6062912900719627
incongruent,0.5915187329038418
incongruent,0.4289794823884575
congruent,0.5711317015133253
congruent,0.6069611003241407
incongruent,0.9259478802898159
incongruent,1.0383698520494338
neutral,0.9724163140677722
incongruent,0.8451838497416148
neutral,0.9771416521785434
congruent,0.7667963986061146
incongruent,0.7037782712226519
incongruent,0.9118414130980541
incongruent,0.756358693721191
incongruent,0.8162299283123644
congruent,1.28373456820038
incongruent,0.7353067575930984
congruent,0.6618533927627074
neutral,0.9479537610389256
neutral,0.6141333258696728
incongruent,0.9237503489869825
neutral,0.4709499728847477
neutral,0.5963929150803938
neutral,0.6310681680567896
incongruent,0.9487151273983552
neutral,0.954445948245979
incongruent,0.539217395803826
neutral,0.3459104179602835
neutral,1.165832279557078
neutral,0.8160458543206812
congruent,0.4871758993264509
incongruent,0.9272397002183141
neutral,0.835355959726016
neutral,0.711859516599893
incongruent,0.8001234683085712
incongruent,0.8848248307216922
incongruent,0.5771008837649788
neutral,1.0203852694924878
neutral,1.0663354239934915
congruent,0.8567759626683273
neutral,0.5393375120113051
incongruent,0.6630533628464736
incongruent,0.8060318771890926
neutral,0.8692267690679221
neutral,0.7513075388104855
neutral,0.43516072089927044
incongruent,0.9369383154153232
incongruent,1.0832975927325927
incongruent,0.6890942736222628
incongruent,0.8756983840670738
neutral,0.8538270481526755
incongruent,0.5698307697679478
incongruent,0.9404119592835538
incongruent,0.903453599912768
incongruent,1.0297841373499406
congruent,0.7906812120987288
neutral,0.6263566308162304
congruent,0.7631365563654796
incongruent,0.9722096068325959
congruent,0.9308677879132152
incongruent,0.7089987279811197
congruent,0.6384046640375497
congruent,1.01221283568072
incongruent,0.7871695030612195
congruent,0.7501407974747043
incongruent,0.9414150881389793
neutral,0.8249634841578515
congruent,0.7037564980679382
congruent,0.6520122711099304
incongruent,1.0398245578262515
incongruent,0.9269604325963035
incongruent,0.7151943425460483
incongruent,0.7786842858852701
neutral,0.25158370546963116
congruent,0.36384490796994257
congruent,0.8189758346305424
incongruent,1.0221136582121033
congruent,0.715329721934191
congruent,0.9466654289275948
neutral,0.7926462964653443
neutral,0.6115555270180729
incongruent,0.726385588394147
congruent,0.7118913520039865
neutral,0.22824142996000327
neutral,0.9112940501663636
neutral,0.5761688043977574
neutral,0.5109905558642995
neutral,0.7063569309194114
congruent,0.9499426783465216
neutral,0.6689027277194485
congruent,0.6798879550395902
incongruent,0.9074534011924126
neutral,1.211306420473296
incongruent,0.751836191092275
neutral,0.5001142702864301
incongruent,0.5321385226555978
incongruent,0.5990418352372668
incongruent,0.7703900307430186
neutral,1.0307243672802662
incongruent,0.6389569826986452
congruent,0.8958305020937456
congruent,0.5592389606335211
congruent,1.1380204278201533
neutral,0.09134552411234763
incongruent,0.836185155249476
congruent,0.3976742519756065
incongruent,0.5996484310936959
congruent,0.5286898160872663
incongruent,0.15009546747876285
incongruent,1.0200736993401054
congruent,0.6186271500676825
congruent,0.9481439581997448
congruent,0.37581906665313836
incongruent,1.1547560929418086
neutral,0.5471049508330252
congruent,-0.012204704084502027
incongruent,1.2603185435819593
incongruent,0.8236186054525357
incongruent,0.979224578794426
congruent,0.8747601600712498
incongruent,0.8709389845862427
incongruent,1.0277261965621471
neutral,1.0207586526877832
neutral,0.8302620541986532
congruent,0.6344000357914397
congruent,0.37932973536904563
incongruent,0.5325410982018275
congruent,0.32621536946109997
incongruent,0.4813719730819477
congruent,0.3331167341546416
neutral,0.45940510342901775
congruent,0.35072922356378994
neutral,0.7769458513514337
neutral,0.6214306303755713
congruent,0.9111002841832226
incongruent,0.7127103862642171
neutral,0.4702804307404842
incongruent,0.6798931714538836
incongruent,0.45370043331267856
neutral,0.4429251640843162
incongruent,1.237753873535682
neutral,0.6689332445396942
incongruent,0.5855810094460365
incongruent,0.3701190423146042
congruent,0.7642775911743924
neutral,0.30454549705929307
congruent,0.5827182272228217
incongruent,0.9090616322304585
congruent,0.8655267858526416
congruent,0.5405338489666552
congruent,0.14490816458583733
congruent,0.5028342224891384
neutral,0.7231970437722053
neutral,1.0225643408193879
incongruent,0.5203577231359822
incongruent,0.8302136511930313
incongruent,1.1480735475760484
neutral,0.30035233950918333
neutral,0.7076794300295285
incongruent,0.9837211751017567
neutral,0.897958560246833
congruent,0.6294443073042766
congruent,0.7438730053766671
neutral,0.755922714443037
neutral,0.27910894566506766
incongruent,0.45971658930943393
neutral,0.8373097732938007
neutral,0.5557417314262892
neutral,0.4333484228851093
incongruent,0.688181083677141
incongruent,0.856503773085864
incongruent,0.7918579328285008
neutral,0.542588086523671
incongruent,0.8776560436186437
congruent,0.6497812148785694
neutral,1.1232051479911944
congruent,0.8450097419163399
neutral,0.5851125620743809
neutral,0.6571635982582128
incongruent,0.5922995623639665
neutral,0.8305764765035248
neutral,0.6834104252785284
neutral,0.7832142327432138
incongruent,0.9021683969227807
incongruent,0.4079690335322569
congruent,0.620394112575749
neutral,0.7203935029508046
congruent,0.7407512529572949
incongruent,0.6373415237141438
congruent,0.5895630864193125
incongruent,0.7208452434811617
congruent,0.5358529748153896
neutral,1.03801680981464
incongruent,0.5514218841152511
congruent,0.6428727823867902
congruent,0.11921979421845352
neutral,0.7921357691512843
congruent,0.5154048383171197
neutral,0.9374718901027457
congruent,0.6980939267356502
congruent,0.547526851201957
neutral,1.0631198424059516
neutral,0.5501322776541722
congruent,0.5954401301885247
congruent,0.5912725496328499
incongruent,0.5485563697501483
congruent,0.9791993329048655
incongruent,0.986629325594457
congruent,0.8084750588645457
congruent,0.6902457338171575
incongruent,0.666332089164197
incongruent,0.513823639569833
neutral,0.6971468042068185
incongruent,0.6711141599423973
incongruent,0.7314590859408301
neutral,0.6155879094419917
incongruent,0.8567573659043521
congruent,0.7614665916737501
incongruent,0.8225819430698473
congruent,0.685224140773476
incongruent,1.0350600971644315
congruent,0.4779022891046335
neutral,1.0475001329926366
incongruent,1.034864574392083
congruent,0.8300731121375393
incongruent,0.6928193544183445
neutral,0.7251958161907461
neutral,0.6679311366230015
incongruent,0.8680655095097268
neutral,0.6350143430298941
congruent,0.6794600066560523
congruent,0.7394384713641156
incongruent,0.32760937911723403
neutral,1.172568941844658
neutral,1.0146939438645066
congruent,1.0912339588494646
congruent,0.6178342821002047
neutral,0.7427848576621456
congruent,0.6284160311305426
incongruent,0.5983168965880808
incongruent,0.844134683956151
incongruent,0.8118784168160517
incongruent,0.5386478958320923
incongruent,0.9110549194581785
congruent,0.7585872447150136
congruent,0.7956023797809715
incongruent,0.7637175503111361
neutral,0.8144790896764302
congruent,0.6733497399415265
neutral,1.1002763482297044
congruent,0.5019944246547935
incongruent,0.8907347424166843
incongruent,0.7451703376060062
neutral,0.14367011438141727
neutral,0.40185059820587965
incongruent,1.1624923842472004
incongruent,0.4092702352175932
incongruent,1.09235562450368
neutral,0.8586995524406875
neutral,0.7107428685918238
congruent,0.8804284815909791
incongruent,0.6190806634738011
congruent,0.8497667718958758
congruent,0.6538040227375381
neutral,0.44540840022190425
incongruent,1.074612752191292
neutral,0.27880229639338155
incongruent,0.590284561352848
incongruent,0.5612530104598328
congruent,0.7885767219549301
congruent,0.7326767069200835
congruent,0.5321703248645783
neutral,0.834671998104223
neutral,0.7272846236339652
neutral,0.7193799378625226
congruent,0.5051412805550771
neutral,0.9631945566529275
incongruent,0.737774930595588
incongruent,1.2038333094142697
incongruent,0.9953377727410833
neutral,0.43020638388838117
neutral,0.8161854606380077
neutral,0.9000047849564874
incongruent,0.9187197579754065
neutral,0.5687825307276818
incongruent,0.89517922106336
incongruent,0.8922768192002328
incongruent,0.4486517557008067
incongruent,0.44272740466564314
incongruent,0.616642957063191
congruent,0.7047023423678579
incongruent,0.29717937006291856
neutral,0.612180428526895
neutral,0.36893551376406303
congruent,0.5156175960367696
incongruent,0.7968303193916079
congruent,0.6870176543279065
neutral,0.2164667217058203
incongruent,0.6414386692088795
congruent,0.5774892345640953
congruent,0.26106468708450997
incongruent,0.5528980029459348
congruent,0.7334899005738755
congruent,0.40234761087245535
congruent,0.2208843800039661
congruent,0.6667662163663723
congruent,0.8920344244887464
incongruent,0.6965091364602651
congruent,1.1744205091433608
congruent,0.5538451104003064
incongruent,1.0892394460215835
incongruent,0.855600332840263
neutral,0.4158792431403252
neutral,0.6395572636940046
incongruent,0.8066914478887168
congruent,0.5907448380698113
incongruent,0.8427304773791922
congruent,0.26376873468897327
neutral,0.3726741231146762
incongruent,0.6092310010233782
congruent,0.8888893416077556
congruent,0.47172259325919297
incongruent,0.797672367046973
neutral,0.5411155870647811
congruent,0.19962625683191532
incongruent,0.9550826663522941
congruent,0.8386806180939363
congruent,0.4482354320412061
incongruent,0.6649291618829847
incongruent,0.9429845660484617
incongruent,0.8401125164449363
incongruent,0.8237063344288773
congruent,0.4659588362773639
incongruent,0.43471040960008084
congruent,0.4659485780196422
congruent,0.5702255270935199
neutral,0.5968981743075367
incongruent,1.0548805555627023
incongruent,0.7052274894396825
neutral,0.5362560033293647
incongruent,0.5356958071874541
neutral,0.5933880287366736
neutral,0.8451845359343497
congruent,0.5479595177187977
congruent,0.3425555463507578
congruent,0.673416213819861
neutral,1.2661440511479047
congruent,0.48071914416528105
neutral,0.6048511823401305
neutral,0.5585301112924821
incongruent,0.9281309495083053
neutral,0.516624134984146
incongruent,0.6878100333230115
incongruent,0.9319140680893863
incongruent,0.7986420642329871
incongruent,0.25857592201331475
congruent,0.4763540535739106
incongruent,1.0425686517619956
congruent,0.7707081693783526
neutral,0.6405255257922253
incongruent,0.8525354589125654
incongruent,0.8404128301012945
congruent,0.809266714779261
neutral,0.5774692179308407
congruent,0.18807965027463097
congruent,0.754246097269837
neutral,0.6190847571578637
neutral,0.5236237753810944
neutral,0.8913183330613194
neutral,0.7390679387168668
congruent,0.631098981890985
incongruent,0.7451487370280899
neutral,0.995885430593686
congruent,0.6398462818587912
neutral,0.9314396077064496
congruent,0.7932177202447992
incongruent,0.3699934642473356
neutral,0.6317507952268332
neutral,0.31732816188879853
incongruent,0.6972588140235556
neutral,0.591418940528442
neutral,1.228016082168717
neutral,0.711995419540277
incongruent,0.8985713609082038
neutral,0.6482669035761474
neutral,1.122842370162181
incongruent,0.6054275355004619
incongruent,0.8191135585151093
incongruent,0.5915466501133267
incongruent,1.0332232020374874
neutral,1.2417176944734485
incongruent,0.7107758830408916
incongruent,0.9273752922991483
neutral,0.5730356038572147
congruent,0.9334652701641968
incongruent,0.9659031102864719
neutral,0.8854065651078488
neutral,0.5290280336914848
incongruent,1.1536605094344725
incongruent,0.999859925675125
incongruent,1.0589383559697951
incongruent,1.0784571151041389
incongruent,0.7322323271040532
congruent,0.8175166808123595
neutral,0.4840438358560565
incongruent,0.8828361879515514
congruent,0.7321131260566645
neutral,1.0011740321045144
neutral,0.945390155043533
congruent,0.9644575369511962
neutral,0.6940374459331571
neutral,0.594409922330765
neutral,0.5046372184562471
neutral,0.1987112228319756
congruent,0.454479601902935
congruent,0.576287111967137
incongruent,0.7352159568532183
neutral,0.890854578098413
incongruent,0.8678280817773735
congruent,0.5797449222822764
neutral,0.8105318131705949
neutral,0.7504411135412576
congruent,0.6052809270737562
incongruent,0.7400115148483072
